areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,England,E92000001,2022-01-13,97770,12680151
nation,England,E92000001,2022-01-12,116173,12585787
nation,England,E92000001,2022-01-11,104833,12469614
nation,England,E92000001,2022-01-10,115998,12370121
nation,England,E92000001,2022-01-09,121228,12254123
nation,England,E92000001,2022-01-08,130330,12132895
nation,England,E92000001,2022-01-07,149405,12008346
nation,England,E92000001,2022-01-06,152306,11858941
nation,England,E92000001,2022-01-05,150232,11706635
nation,England,E92000001,2022-01-04,148725,11557285
nation,England,E92000001,2022-01-03,137541,11408560
nation,England,E92000001,2022-01-02,123547,11272332
nation,England,E92000001,2022-01-01,162572,11151423
nation,England,E92000001,2021-12-31,160276,10988851
nation,England,E92000001,2021-12-30,146604,10828575
nation,England,E92000001,2021-12-29,138287,10683026
nation,England,E92000001,2021-12-28,117093,10545584
nation,England,E92000001,2021-12-27,98515,10429274
nation,England,E92000001,2021-12-26,103558,10332128
nation,England,E92000001,2021-12-25,113628,10229538
nation,England,E92000001,2021-12-24,105069,10115910
nation,England,E92000001,2021-12-23,107055,10011650
nation,England,E92000001,2021-12-22,95795,9905451
nation,England,E92000001,2021-12-21,80916,9810446
nation,England,E92000001,2021-12-20,76065,9731126
nation,England,E92000001,2021-12-19,71702,9655061
nation,England,E92000001,2021-12-18,82426,9584269
nation,England,E92000001,2021-12-17,83693,9503176
nation,England,E92000001,2021-12-16,77299,9420017
nation,England,E92000001,2021-12-15,68868,9343520
nation,England,E92000001,2021-12-14,53093,9275513
nation,England,E92000001,2021-12-13,44931,9222932
nation,England,E92000001,2021-12-12,40713,9178705
nation,England,E92000001,2021-12-11,48540,9138773
nation,England,E92000001,2021-12-10,48908,9092016
nation,England,E92000001,2021-12-09,43550,9043108
nation,England,E92000001,2021-12-08,44019,9000391
nation,England,E92000001,2021-12-07,38866,8957091
nation,England,E92000001,2021-12-06,41525,8918807
nation,England,E92000001,2021-12-05,37396,8877883
nation,England,E92000001,2021-12-04,39949,8841194
nation,England,E92000001,2021-12-03,43888,8802632
nation,England,E92000001,2021-12-02,45880,8758744
nation,England,E92000001,2021-12-01,41519,8713738
nation,England,E92000001,2021-11-30,33590,8673344
nation,England,E92000001,2021-11-29,34906,8639754
nation,England,E92000001,2021-11-28,32136,8605284
nation,England,E92000001,2021-11-27,35798,8574315
nation,England,E92000001,2021-11-26,42272,8538517
nation,England,E92000001,2021-11-25,40382,8496990
nation,England,E92000001,2021-11-24,36511,8457187
nation,England,E92000001,2021-11-23,36550,8421911
