areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,Northern Ireland,N92000002,2021-08-11,1467,169867
nation,Northern Ireland,N92000002,2021-08-10,1305,168400
nation,Northern Ireland,N92000002,2021-08-09,1031,167095
nation,Northern Ireland,N92000002,2021-08-08,1129,166064
nation,Northern Ireland,N92000002,2021-08-07,1349,164935
nation,Northern Ireland,N92000002,2021-08-06,1434,163586
nation,Northern Ireland,N92000002,2021-08-05,1641,162152
nation,Northern Ireland,N92000002,2021-08-04,1040,160511
nation,Northern Ireland,N92000002,2021-08-03,1082,159471
nation,Northern Ireland,N92000002,2021-08-02,872,158389
nation,Northern Ireland,N92000002,2021-08-01,1072,157517
nation,Northern Ireland,N92000002,2021-07-31,1177,156445
nation,Northern Ireland,N92000002,2021-07-30,1101,155268
nation,Northern Ireland,N92000002,2021-07-29,1471,154167
nation,Northern Ireland,N92000002,2021-07-28,1600,152696
nation,Northern Ireland,N92000002,2021-07-27,1473,151096
nation,Northern Ireland,N92000002,2021-07-26,639,149623
nation,Northern Ireland,N92000002,2021-07-25,1264,148984
nation,Northern Ireland,N92000002,2021-07-24,1520,147720
nation,Northern Ireland,N92000002,2021-07-23,1337,146200
nation,Northern Ireland,N92000002,2021-07-22,1430,144863
nation,Northern Ireland,N92000002,2021-07-21,1973,143433
nation,Northern Ireland,N92000002,2021-07-20,1138,141460
nation,Northern Ireland,N92000002,2021-07-19,1776,140322
nation,Northern Ireland,N92000002,2021-07-18,537,138546
nation,Northern Ireland,N92000002,2021-07-17,1402,138009
nation,Northern Ireland,N92000002,2021-07-16,1380,136607
nation,Northern Ireland,N92000002,2021-07-15,1083,135227
nation,Northern Ireland,N92000002,2021-07-14,636,134144
nation,Northern Ireland,N92000002,2021-07-13,511,133508
nation,Northern Ireland,N92000002,2021-07-12,528,132997
nation,Northern Ireland,N92000002,2021-07-11,605,132469
nation,Northern Ireland,N92000002,2021-07-10,445,131864
nation,Northern Ireland,N92000002,2021-07-09,605,131419
nation,Northern Ireland,N92000002,2021-07-08,627,130814
nation,Northern Ireland,N92000002,2021-07-07,570,130187
nation,Northern Ireland,N92000002,2021-07-06,417,129617
nation,Northern Ireland,N92000002,2021-07-05,420,129200
nation,Northern Ireland,N92000002,2021-07-04,533,128780
nation,Northern Ireland,N92000002,2021-07-03,460,128247
nation,Northern Ireland,N92000002,2021-07-02,339,127787
nation,Northern Ireland,N92000002,2021-07-01,326,127448
nation,Northern Ireland,N92000002,2021-06-30,375,127122
nation,Northern Ireland,N92000002,2021-06-29,278,126747
nation,Northern Ireland,N92000002,2021-06-28,211,126469
nation,Northern Ireland,N92000002,2021-06-27,261,126258
nation,Northern Ireland,N92000002,2021-06-26,298,125997
nation,Northern Ireland,N92000002,2021-06-25,229,125699
nation,Northern Ireland,N92000002,2021-06-24,198,125470
nation,Northern Ireland,N92000002,2021-06-23,188,125272
nation,Northern Ireland,N92000002,2021-06-22,187,125084
nation,Northern Ireland,N92000002,2021-06-21,133,124897
nation,Northern Ireland,N92000002,2021-06-20,125,124764
nation,Northern Ireland,N92000002,2021-06-19,158,124639
nation,Northern Ireland,N92000002,2021-06-18,178,124481
nation,Northern Ireland,N92000002,2021-06-17,179,124303
nation,Northern Ireland,N92000002,2021-06-16,143,124124
nation,Northern Ireland,N92000002,2021-06-15,115,123981
nation,Northern Ireland,N92000002,2021-06-14,87,123866
nation,Northern Ireland,N92000002,2021-06-13,70,123779
nation,Northern Ireland,N92000002,2021-06-12,107,123709
nation,Northern Ireland,N92000002,2021-06-11,121,123602
nation,Northern Ireland,N92000002,2021-06-10,109,123481
nation,Northern Ireland,N92000002,2021-06-09,105,123372
nation,Northern Ireland,N92000002,2021-06-08,81,123267
nation,Northern Ireland,N92000002,2021-06-07,54,123186
nation,Northern Ireland,N92000002,2021-06-06,69,123132
nation,Northern Ireland,N92000002,2021-06-05,95,123063
nation,Northern Ireland,N92000002,2021-06-04,73,122968
nation,Northern Ireland,N92000002,2021-06-03,80,122895
nation,Northern Ireland,N92000002,2021-06-02,84,122815
nation,Northern Ireland,N92000002,2021-06-01,54,122731
nation,Northern Ireland,N92000002,2021-05-31,39,122677
nation,Northern Ireland,N92000002,2021-05-30,63,122638
nation,Northern Ireland,N92000002,2021-05-29,68,122575
nation,Northern Ireland,N92000002,2021-05-28,75,122507
nation,Northern Ireland,N92000002,2021-05-27,84,122432
nation,Northern Ireland,N92000002,2021-05-26,66,122348
nation,Northern Ireland,N92000002,2021-05-25,75,122282
nation,Northern Ireland,N92000002,2021-05-24,53,122207
nation,Northern Ireland,N92000002,2021-05-23,77,122154
nation,Northern Ireland,N92000002,2021-05-22,82,122077
nation,Northern Ireland,N92000002,2021-05-21,84,121995
nation,Northern Ireland,N92000002,2021-05-20,90,121911
nation,Northern Ireland,N92000002,2021-05-19,107,121821
nation,Northern Ireland,N92000002,2021-05-18,104,121714
nation,Northern Ireland,N92000002,2021-05-17,82,121610
nation,Northern Ireland,N92000002,2021-05-16,109,121528
nation,Northern Ireland,N92000002,2021-05-15,0,121419
nation,Northern Ireland,N92000002,2021-05-14,96,121419
nation,Northern Ireland,N92000002,2021-05-13,99,121323
nation,Northern Ireland,N92000002,2021-05-12,113,121224
nation,Northern Ireland,N92000002,2021-05-11,89,121111
nation,Northern Ireland,N92000002,2021-05-10,76,121022
nation,Northern Ireland,N92000002,2021-05-09,98,120946
nation,Northern Ireland,N92000002,2021-05-08,81,120848
nation,Northern Ireland,N92000002,2021-05-07,65,120767
nation,Northern Ireland,N92000002,2021-05-06,102,120702
nation,Northern Ireland,N92000002,2021-05-05,99,120600
nation,Northern Ireland,N92000002,2021-05-04,83,120501
nation,Northern Ireland,N92000002,2021-05-03,64,120418
nation,Northern Ireland,N92000002,2021-05-02,69,120354
nation,Northern Ireland,N92000002,2021-05-01,90,120285
nation,Northern Ireland,N92000002,2021-04-30,108,120195
nation,Northern Ireland,N92000002,2021-04-29,95,120087
nation,Northern Ireland,N92000002,2021-04-28,98,119992
nation,Northern Ireland,N92000002,2021-04-27,109,119894
nation,Northern Ireland,N92000002,2021-04-26,73,119785
nation,Northern Ireland,N92000002,2021-04-25,73,119712
nation,Northern Ireland,N92000002,2021-04-24,80,119639
nation,Northern Ireland,N92000002,2021-04-23,88,119559
nation,Northern Ireland,N92000002,2021-04-22,120,119471
nation,Northern Ireland,N92000002,2021-04-21,116,119351
nation,Northern Ireland,N92000002,2021-04-20,124,119235
nation,Northern Ireland,N92000002,2021-04-19,79,119111
nation,Northern Ireland,N92000002,2021-04-18,82,119032
nation,Northern Ireland,N92000002,2021-04-17,99,118950
nation,Northern Ireland,N92000002,2021-04-16,119,118851
nation,Northern Ireland,N92000002,2021-04-15,159,118732
nation,Northern Ireland,N92000002,2021-04-14,97,118573
nation,Northern Ireland,N92000002,2021-04-13,112,118476
nation,Northern Ireland,N92000002,2021-04-12,97,118364
nation,Northern Ireland,N92000002,2021-04-11,89,118267
nation,Northern Ireland,N92000002,2021-04-10,146,118178
nation,Northern Ireland,N92000002,2021-04-09,113,118032
nation,Northern Ireland,N92000002,2021-04-08,98,117919
nation,Northern Ireland,N92000002,2021-04-07,88,117821
nation,Northern Ireland,N92000002,2021-04-06,57,117733
nation,Northern Ireland,N92000002,2021-04-05,89,117676
nation,Northern Ireland,N92000002,2021-04-04,0,117587
nation,Northern Ireland,N92000002,2021-04-03,84,117587
nation,Northern Ireland,N92000002,2021-04-02,107,117503
nation,Northern Ireland,N92000002,2021-04-01,107,117396
nation,Northern Ireland,N92000002,2021-03-31,123,117289
nation,Northern Ireland,N92000002,2021-03-30,151,117166
nation,Northern Ireland,N92000002,2021-03-29,65,117015
nation,Northern Ireland,N92000002,2021-03-28,116,116950
nation,Northern Ireland,N92000002,2021-03-27,138,116834
nation,Northern Ireland,N92000002,2021-03-26,181,116696
nation,Northern Ireland,N92000002,2021-03-25,183,116515
nation,Northern Ireland,N92000002,2021-03-24,139,116332
nation,Northern Ireland,N92000002,2021-03-23,174,116193
nation,Northern Ireland,N92000002,2021-03-22,87,116019
nation,Northern Ireland,N92000002,2021-03-21,125,115932
nation,Northern Ireland,N92000002,2021-03-20,159,115807
nation,Northern Ireland,N92000002,2021-03-19,137,115648
nation,Northern Ireland,N92000002,2021-03-18,169,115511
nation,Northern Ireland,N92000002,2021-03-17,161,115342
nation,Northern Ireland,N92000002,2021-03-16,164,115181
nation,Northern Ireland,N92000002,2021-03-15,121,115017
nation,Northern Ireland,N92000002,2021-03-14,143,114896
nation,Northern Ireland,N92000002,2021-03-13,146,114753
nation,Northern Ireland,N92000002,2021-03-12,208,114607
nation,Northern Ireland,N92000002,2021-03-11,223,114399
nation,Northern Ireland,N92000002,2021-03-10,147,114176
nation,Northern Ireland,N92000002,2021-03-09,240,114029
nation,Northern Ireland,N92000002,2021-03-08,144,113789
nation,Northern Ireland,N92000002,2021-03-07,138,113645
nation,Northern Ireland,N92000002,2021-03-06,172,113507
nation,Northern Ireland,N92000002,2021-03-05,166,113335
nation,Northern Ireland,N92000002,2021-03-04,163,113169
nation,Northern Ireland,N92000002,2021-03-03,226,113006
nation,Northern Ireland,N92000002,2021-03-02,149,112780
nation,Northern Ireland,N92000002,2021-03-01,138,112631
