areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,Wales,W92000004,2021-09-19,2717,322816
nation,Wales,W92000004,2021-09-18,0,320099
nation,Wales,W92000004,2021-09-17,2618,320099
nation,Wales,W92000004,2021-09-16,2891,317481
nation,Wales,W92000004,2021-09-15,2298,314590
nation,Wales,W92000004,2021-09-14,1924,312292
nation,Wales,W92000004,2021-09-13,4308,310368
nation,Wales,W92000004,2021-09-12,2317,306060
nation,Wales,W92000004,2021-09-11,0,303743
nation,Wales,W92000004,2021-09-10,2467,303743
nation,Wales,W92000004,2021-09-09,2297,301276
nation,Wales,W92000004,2021-09-08,2669,298979
nation,Wales,W92000004,2021-09-07,2504,296310
nation,Wales,W92000004,2021-09-06,5161,293806
nation,Wales,W92000004,2021-09-05,2389,288645
nation,Wales,W92000004,2021-09-04,0,286256
nation,Wales,W92000004,2021-09-03,2391,286256
nation,Wales,W92000004,2021-09-02,2275,283865
nation,Wales,W92000004,2021-09-01,3328,281590
nation,Wales,W92000004,2021-08-31,3872,278262
nation,Wales,W92000004,2021-08-30,0,274390
nation,Wales,W92000004,2021-08-29,2357,274390
nation,Wales,W92000004,2021-08-28,0,272034
nation,Wales,W92000004,2021-08-27,1791,272034
nation,Wales,W92000004,2021-08-26,2389,270243
nation,Wales,W92000004,2021-08-25,1705,267854
nation,Wales,W92000004,2021-08-24,1393,266149
nation,Wales,W92000004,2021-08-23,3247,264756
nation,Wales,W92000004,2021-08-22,1626,261509
nation,Wales,W92000004,2021-08-21,0,259883
nation,Wales,W92000004,2021-08-20,1728,259883
nation,Wales,W92000004,2021-08-19,1480,258155
nation,Wales,W92000004,2021-08-18,1373,256675
nation,Wales,W92000004,2021-08-17,761,255302
nation,Wales,W92000004,2021-08-16,2394,254541
nation,Wales,W92000004,2021-08-15,1099,252147
nation,Wales,W92000004,2021-08-14,0,251048
nation,Wales,W92000004,2021-08-13,1090,251048
nation,Wales,W92000004,2021-08-12,1846,249958
nation,Wales,W92000004,2021-08-11,0,248112
nation,Wales,W92000004,2021-08-10,543,248112
nation,Wales,W92000004,2021-08-09,1364,247569
