"","Country","date","R","variant"
"1","England","2020-03-19",NA,"wildtype"
"2","England","2020-03-20",NA,"wildtype"
"3","England","2020-03-21",NA,"wildtype"
"4","England","2020-03-22",NA,"wildtype"
"5","England","2020-03-23",NA,"wildtype"
"6","England","2020-03-24",NA,"wildtype"
"7","England","2020-03-25",NA,"wildtype"
"8","England","2020-03-26",4.85657386662423,"wildtype"
"9","England","2020-03-27",4.06623523522205,"wildtype"
"10","England","2020-03-28",3.49296992590439,"wildtype"
"11","England","2020-03-29",3.09919518248346,"wildtype"
"12","England","2020-03-30",2.86748550105414,"wildtype"
"13","England","2020-03-31",2.70869801991626,"wildtype"
"14","England","2020-04-01",2.56399053244507,"wildtype"
"15","England","2020-04-02",2.41317179862524,"wildtype"
"16","England","2020-04-03",2.26226411582141,"wildtype"
"17","England","2020-04-04",2.14876153913608,"wildtype"
"18","England","2020-04-05",2.03021934980041,"wildtype"
"19","England","2020-04-06",1.88471462301166,"wildtype"
"20","England","2020-04-07",1.76564563162116,"wildtype"
"21","England","2020-04-08",1.68232514373657,"wildtype"
"22","England","2020-04-09",1.57968648388498,"wildtype"
"23","England","2020-04-10",1.48732809981203,"wildtype"
"24","England","2020-04-11",1.4041780714136,"wildtype"
"25","England","2020-04-12",1.33326042935569,"wildtype"
"26","England","2020-04-13",1.26375023047438,"wildtype"
"27","England","2020-04-14",1.19199662058682,"wildtype"
"28","England","2020-04-15",1.11749382693246,"wildtype"
"29","England","2020-04-16",1.07791437198968,"wildtype"
"30","England","2020-04-17",1.04590561646787,"wildtype"
"31","England","2020-04-18",1.00698488066243,"wildtype"
"32","England","2020-04-19",0.965943525680176,"wildtype"
"33","England","2020-04-20",0.951034893762436,"wildtype"
"34","England","2020-04-21",0.931181086639663,"wildtype"
"35","England","2020-04-22",0.915381723293119,"wildtype"
"36","England","2020-04-23",0.890312334659101,"wildtype"
"37","England","2020-04-24",0.870165738258714,"wildtype"
"38","England","2020-04-25",0.848863540563045,"wildtype"
"39","England","2020-04-26",0.837065155539447,"wildtype"
"40","England","2020-04-27",0.818376133460067,"wildtype"
"41","England","2020-04-28",0.808278440194297,"wildtype"
"42","England","2020-04-29",0.795715461691707,"wildtype"
"43","England","2020-04-30",0.784738769862217,"wildtype"
"44","England","2020-05-01",0.777188536721572,"wildtype"
"45","England","2020-05-02",0.775029528513886,"wildtype"
"46","England","2020-05-03",0.768666770842068,"wildtype"
"47","England","2020-05-04",0.769453202000434,"wildtype"
"48","England","2020-05-05",0.769557543643309,"wildtype"
"49","England","2020-05-06",0.766814894899263,"wildtype"
"50","England","2020-05-07",0.77259901238356,"wildtype"
"51","England","2020-05-08",0.766853316561533,"wildtype"
"52","England","2020-05-09",0.770274101738929,"wildtype"
"53","England","2020-05-10",0.771580657452255,"wildtype"
"54","England","2020-05-11",0.75489771301609,"wildtype"
"55","England","2020-05-12",0.747610112165335,"wildtype"
"56","England","2020-05-13",0.740982914792301,"wildtype"
"57","England","2020-05-14",0.730823461324958,"wildtype"
"58","England","2020-05-15",0.72993460584103,"wildtype"
"59","England","2020-05-16",0.731699255197067,"wildtype"
"60","England","2020-05-17",0.734218820112785,"wildtype"
"61","England","2020-05-18",0.764994702306654,"wildtype"
"62","England","2020-05-19",0.779540790755311,"wildtype"
"63","England","2020-05-20",0.789687031614126,"wildtype"
"64","England","2020-05-21",0.791037802712831,"wildtype"
"65","England","2020-05-22",0.783683242118435,"wildtype"
"66","England","2020-05-23",0.776402320027112,"wildtype"
"67","England","2020-05-24",0.773056509361274,"wildtype"
"68","England","2020-05-25",0.760142785211365,"wildtype"
"69","England","2020-05-26",0.765899615075352,"wildtype"
"70","England","2020-05-27",0.765847683439298,"wildtype"
"71","England","2020-05-28",0.776168990409802,"wildtype"
"72","England","2020-05-29",0.788350953650482,"wildtype"
"73","England","2020-05-30",0.786339936917609,"wildtype"
"74","England","2020-05-31",0.785948336285429,"wildtype"
"75","England","2020-06-01",0.78284025109594,"wildtype"
"76","England","2020-06-02",0.781018544869679,"wildtype"
"77","England","2020-06-03",0.779279370558491,"wildtype"
"78","England","2020-06-04",0.762557573672487,"wildtype"
"79","England","2020-06-05",0.75729844587338,"wildtype"
"80","England","2020-06-06",0.749793140839985,"wildtype"
"81","England","2020-06-07",0.7553757446605,"wildtype"
"82","England","2020-06-08",0.761722318709879,"wildtype"
"83","England","2020-06-09",0.738919122326337,"wildtype"
"84","England","2020-06-10",0.742494060105737,"wildtype"
"85","England","2020-06-11",0.732122025347654,"wildtype"
"86","England","2020-06-12",0.733876410195589,"wildtype"
"87","England","2020-06-13",0.730039665900149,"wildtype"
"88","England","2020-06-14",0.74775673986486,"wildtype"
"89","England","2020-06-15",0.73610321202516,"wildtype"
"90","England","2020-06-16",0.746306819181441,"wildtype"
"91","England","2020-06-17",0.728566775593768,"wildtype"
"92","England","2020-06-18",0.730780124850372,"wildtype"
"93","England","2020-06-19",0.713585386716305,"wildtype"
"94","England","2020-06-20",0.736664508093438,"wildtype"
"95","England","2020-06-21",0.709065712289461,"wildtype"
"96","England","2020-06-22",0.720128750830186,"wildtype"
"97","England","2020-06-23",0.736794461947164,"wildtype"
"98","England","2020-06-24",0.775695193595114,"wildtype"
"99","England","2020-06-25",0.83838929377184,"wildtype"
"100","England","2020-06-26",0.864182434665346,"wildtype"
"101","England","2020-06-27",0.869797127778099,"wildtype"
"102","England","2020-06-28",0.885620868159852,"wildtype"
"103","England","2020-06-29",0.888379666259975,"wildtype"
"104","England","2020-06-30",0.876533289752376,"wildtype"
"105","England","2020-07-01",0.809171805623907,"wildtype"
"106","England","2020-07-02",0.752178403344436,"wildtype"
"107","England","2020-07-03",0.727460756230623,"wildtype"
"108","England","2020-07-04",0.72516362045503,"wildtype"
"109","England","2020-07-05",0.720407765737501,"wildtype"
"110","England","2020-07-06",0.722573268767026,"wildtype"
"111","England","2020-07-07",0.692727704102275,"wildtype"
"112","England","2020-07-08",0.726562579763839,"wildtype"
"113","England","2020-07-09",0.76590038285208,"wildtype"
"114","England","2020-07-10",0.796198939899039,"wildtype"
"115","England","2020-07-11",0.798062383593675,"wildtype"
"116","England","2020-07-12",0.789312313729173,"wildtype"
"117","England","2020-07-13",0.801631521656314,"wildtype"
"118","England","2020-07-14",0.821777284291525,"wildtype"
"119","England","2020-07-15",0.83523344145233,"wildtype"
"120","England","2020-07-16",0.745052780145409,"wildtype"
"121","England","2020-07-17",0.733560364544938,"wildtype"
"122","England","2020-07-18",0.744440421079045,"wildtype"
"123","England","2020-07-19",0.751761071235066,"wildtype"
"124","England","2020-07-20",0.738001289965396,"wildtype"
"125","England","2020-07-21",0.740468126871421,"wildtype"
"126","England","2020-07-22",0.754072817871834,"wildtype"
"127","England","2020-07-23",0.849232521968626,"wildtype"
"128","England","2020-07-24",0.825574913327806,"wildtype"
"129","England","2020-07-25",0.819020022086869,"wildtype"
"130","England","2020-07-26",0.872042701177282,"wildtype"
"131","England","2020-07-27",0.837338939981888,"wildtype"
"132","England","2020-07-28",0.811541913395129,"wildtype"
"133","England","2020-07-29",0.769324480518387,"wildtype"
"134","England","2020-07-30",0.696080265116344,"wildtype"
"135","England","2020-07-31",0.768826291150673,"wildtype"
"136","England","2020-08-01",0.780375782389889,"wildtype"
"137","England","2020-08-02",0.739374320007668,"wildtype"
"138","England","2020-08-03",0.787807843881843,"wildtype"
"139","England","2020-08-04",0.821083181984181,"wildtype"
"140","England","2020-08-05",0.762951849773737,"wildtype"
"141","England","2020-08-06",0.810642503550428,"wildtype"
"142","England","2020-08-07",0.792166378371873,"wildtype"
"143","England","2020-08-08",0.834942128162578,"wildtype"
"144","England","2020-08-09",0.886410339915986,"wildtype"
"145","England","2020-08-10",0.944551918531753,"wildtype"
"146","England","2020-08-11",0.967235808109535,"wildtype"
"147","England","2020-08-12",1.08659596036189,"wildtype"
"148","England","2020-08-13",1.10359727755612,"wildtype"
"149","England","2020-08-14",1.06823537601842,"wildtype"
"150","England","2020-08-15",1.08201514707114,"wildtype"
"151","England","2020-08-16",1.02368545450717,"wildtype"
"152","England","2020-08-17",0.982487042751521,"wildtype"
"153","England","2020-08-18",0.907226550517158,"wildtype"
"154","England","2020-08-19",0.830318750630784,"wildtype"
"155","England","2020-08-20",0.822920203913066,"wildtype"
"156","England","2020-08-21",0.791425233602628,"wildtype"
"157","England","2020-08-22",0.730427420383459,"wildtype"
"158","England","2020-08-23",0.788315721567992,"wildtype"
"159","England","2020-08-24",0.722300269958569,"wildtype"
"160","England","2020-08-25",0.824760798148413,"wildtype"
"161","England","2020-08-26",0.907575024630015,"wildtype"
"162","England","2020-08-27",0.890754645782294,"wildtype"
"163","England","2020-08-28",0.934294869074249,"wildtype"
"164","England","2020-08-29",0.92259480285178,"wildtype"
"165","England","2020-08-30",0.853309857708419,"wildtype"
"166","England","2020-08-31",0.952334360515211,"wildtype"
"167","England","2020-09-01",0.860916932039258,"wildtype"
"168","England","2020-09-02",0.852547568358665,"wildtype"
"169","England","2020-09-03",0.812680103117356,"wildtype"
"170","England","2020-09-04",0.866584757647798,"wildtype"
"171","England","2020-09-05",0.937754974817841,"wildtype"
"172","England","2020-09-06",1.0217512655544,"wildtype"
"173","England","2020-09-07",1.08808304381727,"wildtype"
"174","England","2020-09-08",1.16857691289325,"wildtype"
"175","England","2020-09-09",1.12477185193293,"wildtype"
"176","England","2020-09-10",1.21741863672789,"wildtype"
"177","England","2020-09-11",1.20673120422377,"wildtype"
"178","England","2020-09-12",1.28222392837538,"wildtype"
"179","England","2020-09-13",1.30249296626626,"wildtype"
"180","England","2020-09-14",1.22516000177237,"wildtype"
"181","England","2020-09-15",1.25347095026132,"wildtype"
"182","England","2020-09-16",1.3627189489326,"wildtype"
"183","England","2020-09-17",1.50003991813112,"wildtype"
"184","England","2020-09-18",1.52623901300529,"wildtype"
"185","England","2020-09-19",1.44797109020226,"wildtype"
"186","England","2020-09-20",1.48954647899418,"wildtype"
"187","England","2020-09-21",1.46798693457941,"wildtype"
"188","England","2020-09-22",1.4501873107655,"wildtype"
"189","England","2020-09-23",1.5464394479421,"wildtype"
"190","England","2020-09-24",1.44547093067401,"wildtype"
"191","England","2020-09-25",1.4126059623148,"wildtype"
"192","England","2020-09-26",1.44513321615877,"wildtype"
"193","England","2020-09-27",1.44198070272998,"wildtype"
"194","England","2020-09-28",1.46433062152931,"wildtype"
"195","England","2020-09-29",1.42632266677483,"wildtype"
"196","England","2020-09-30",1.34663808570443,"wildtype"
"197","England","2020-10-01",1.36723699663926,"wildtype"
"198","England","2020-10-02",1.43252633028709,"wildtype"
"199","England","2020-10-03",1.40910235297106,"wildtype"
"200","England","2020-10-04",1.35472723308347,"wildtype"
"201","England","2020-10-05",1.30575104971092,"wildtype"
"202","England","2020-10-06",1.32769303548874,"wildtype"
"203","England","2020-10-07",1.37481024319117,"wildtype"
"204","England","2020-10-08",1.38285995060076,"wildtype"
"205","England","2020-10-09",1.3524357644838,"wildtype"
"206","England","2020-10-10",1.36727300104297,"wildtype"
"207","England","2020-10-11",1.42878602708046,"wildtype"
"208","England","2020-10-12",1.45294650247554,"wildtype"
"209","England","2020-10-13",1.43070560799929,"wildtype"
"210","England","2020-10-14",1.38289420530588,"wildtype"
"211","England","2020-10-15",1.39313518119135,"wildtype"
"212","England","2020-10-16",1.40005602775932,"wildtype"
"213","England","2020-10-17",1.47204908530286,"wildtype"
"214","England","2020-10-18",1.42283855395307,"wildtype"
"215","England","2020-10-19",1.43864498652528,"wildtype"
"216","England","2020-10-20",1.48162460334684,"wildtype"
"217","England","2020-10-21",1.52650559352635,"wildtype"
"218","England","2020-10-22",1.51546454209584,"wildtype"
"219","England","2020-10-23",1.48912299610746,"wildtype"
"220","England","2020-10-24",1.39789120928821,"wildtype"
"221","England","2020-10-25",1.4002453076071,"wildtype"
"222","England","2020-10-26",1.3846646006427,"wildtype"
"223","England","2020-10-27",1.35705212807203,"wildtype"
"224","England","2020-10-28",1.31475680325056,"wildtype"
"225","England","2020-10-29",1.30793645322566,"wildtype"
"226","England","2020-10-30",1.33211879690062,"wildtype"
"227","England","2020-10-31",1.35543008268805,"wildtype"
"228","England","2020-11-01",1.35197473859945,"wildtype"
"229","England","2020-11-02",1.33176884706388,"wildtype"
"230","England","2020-11-03",1.32172722314652,"wildtype"
"231","England","2020-11-04",1.29663759546357,"wildtype"
"232","England","2020-11-05",1.26746164721474,"wildtype"
"233","England","2020-11-06",1.24638195445282,"wildtype"
"234","England","2020-11-07",1.23752912630496,"wildtype"
"235","England","2020-11-08",1.22646132364407,"wildtype"
"236","England","2020-11-09",1.2500797629925,"wildtype"
"237","England","2020-11-10",1.21940913728668,"wildtype"
"238","England","2020-11-11",1.19354567144243,"wildtype"
"239","England","2020-11-12",1.18086811633832,"wildtype"
"240","England","2020-11-13",1.14952876100686,"wildtype"
"241","England","2020-11-14",1.12471773478175,"wildtype"
"242","England","2020-11-15",1.10772920532546,"wildtype"
"243","England","2020-11-16",1.06355837167247,"wildtype"
"244","England","2020-11-17",1.0629870553699,"wildtype"
"245","England","2020-11-18",1.09838515136787,"wildtype"
"246","England","2020-11-19",1.10258737725955,"wildtype"
"247","England","2020-11-20",1.10647351363124,"wildtype"
"248","England","2020-11-21",1.10388292128221,"wildtype"
"249","England","2020-11-22",1.09983673145992,"wildtype"
"250","England","2020-11-23",1.10355772590675,"wildtype"
"251","England","2020-11-24",1.09839564779076,"wildtype"
"252","England","2020-11-25",1.07247252319123,"wildtype"
"253","England","2020-11-26",1.0416620685123,"wildtype"
"254","England","2020-11-27",1.01586002317509,"wildtype"
"255","England","2020-11-28",0.992593002190422,"wildtype"
"256","England","2020-11-29",0.98196150587335,"wildtype"
"257","England","2020-11-30",0.958687480020943,"wildtype"
"258","England","2020-12-01",0.931307021668667,"wildtype"
"259","England","2020-12-02",0.898411544138982,"wildtype"
"260","England","2020-12-03",0.907674484643615,"wildtype"
"261","England","2020-12-04",0.920997707491466,"wildtype"
"262","England","2020-12-05",0.909604789522535,"wildtype"
"263","England","2020-12-06",0.890756741772462,"wildtype"
"264","England","2020-12-07",0.889877015711165,"wildtype"
"265","England","2020-12-08",0.904940355174978,"wildtype"
"266","England","2020-12-09",0.918090529166575,"wildtype"
"267","England","2020-12-10",0.915493797514019,"wildtype"
"268","England","2020-12-11",0.911736990400267,"wildtype"
"269","England","2020-12-12",0.928805814763592,"wildtype"
"270","England","2020-12-13",0.937162058576662,"wildtype"
"271","England","2020-12-14",0.940385609953107,"wildtype"
"272","England","2020-12-15",0.929227458926544,"wildtype"
"273","England","2020-12-16",0.914796074642809,"wildtype"
"274","England","2020-12-17",0.911079224738798,"wildtype"
"275","England","2020-12-18",0.904738800062266,"wildtype"
"276","England","2020-12-19",0.89585206819163,"wildtype"
"277","England","2020-12-20",0.885618316752528,"wildtype"
"278","England","2020-12-21",0.883301795953908,"wildtype"
"279","England","2020-12-22",0.892258502650044,"wildtype"
"280","England","2020-12-23",0.902916244086551,"wildtype"
"281","England","2020-12-24",0.88411606422743,"wildtype"
"282","England","2020-12-25",0.870547099953418,"wildtype"
"283","England","2020-12-26",0.870868123089281,"wildtype"
"284","England","2020-12-27",0.8760728353388,"wildtype"
"285","England","2020-12-28",0.868055139945967,"wildtype"
"286","England","2020-12-29",0.851581547848938,"wildtype"
"287","England","2020-12-30",0.849065937181328,"wildtype"
"288","England","2020-12-31",0.860886919529423,"wildtype"
"289","England","2021-01-01",0.859138248327548,"wildtype"
"290","England","2021-01-02",0.856550525123487,"wildtype"
"291","England","2021-01-03",0.845022993380696,"wildtype"
"292","England","2021-01-04",0.850819151276048,"wildtype"
"293","England","2021-01-05",0.869015866526902,"wildtype"
"294","England","2021-01-06",0.884073028248653,"wildtype"
"295","England","2021-01-07",0.895833231841135,"wildtype"
"296","England","2021-01-08",0.910658629325112,"wildtype"
"297","England","2021-01-09",0.924426085507434,"wildtype"
"298","England","2021-01-10",0.952335279223374,"wildtype"
"299","England","2021-01-11",0.9665612645027,"wildtype"
"300","England","2021-01-12",0.98004471958543,"wildtype"
"301","England","2021-01-13",0.986313530795741,"wildtype"
"302","England","2021-01-14",0.986529477210141,"wildtype"
"303","England","2021-01-15",0.985228939004374,"wildtype"
"304","England","2021-01-16",0.985528383504192,"wildtype"
"305","England","2021-01-17",0.978007367595464,"wildtype"
"306","England","2021-01-18",0.966684378029464,"wildtype"
"307","England","2021-01-19",0.952886102600278,"wildtype"
"308","England","2021-01-20",0.934074295286302,"wildtype"
"309","England","2021-01-21",0.913706249546516,"wildtype"
"310","England","2021-01-22",0.895281147092245,"wildtype"
"311","England","2021-01-23",0.867912543577366,"wildtype"
"312","England","2021-01-24",0.83920223651112,"wildtype"
"313","England","2021-01-25",0.818280158715753,"wildtype"
"314","England","2021-01-26",0.782872957130609,"wildtype"
"315","England","2021-01-27",0.76579140389446,"wildtype"
"316","England","2021-01-28",0.755196431739163,"wildtype"
"317","England","2021-01-29",0.74052720213604,"wildtype"
"318","England","2021-01-30",0.724024723091397,"wildtype"
